text_id,paper_discipline,paper_type,student_level,student_gender,speaker_status,sentence_count,token_count,AcademicTerms,AcademicWritingMoves,Character,Citation,CitationAuthorized,CitationHedged,ConfidenceHedged,ConfidenceHigh,ConfidenceLow,Contingent,Description,Facilitate,FirstPerson,ForceStressed,Future,InformationChange,InformationChangeNegative,InformationChangePositive,InformationExposition,InformationPlace,InformationReportVerbs,InformationStates,InformationTopics,Inquiry,Interactive,Metadiscourse,Narrative,Negative,Positive,PublicTerms,Reasoning,Responsibility,Strategic,SyntacticComplexity,Uncertainty,Updates
BIO.G0.04.1,Biology,Report,Final Year Undergraduate,Female,NS,52,1284,148.75389408099687,6.230529595015576,26.4797507788162,0.778816199376947,1.557632398753894,0,14.797507788161994,6.230529595015576,0,3.115264797507788,66.97819314641744,1.557632398753894,0.778816199376947,13.2398753894081,3.115264797507788,20.24922118380062,1.557632398753894,3.8940809968847354,49.84423676012461,0,6.230529595015576,6.230529595015576,22.585669781931465,6.230529595015576,3.8940809968847354,25.700934579439252,52.9595015576324,28.037383177570092,17.91277258566978,1.557632398753894,26.4797507788162,2.336448598130841,13.2398753894081,140.18691588785046,2.336448598130841,3.115264797507788
BIO.G0.04.2,Biology,ResearchPaper,Final Year Undergraduate,Female,NS,94,2459,144.36762911752746,11.386742578283854,42.29361529076861,0.406669377795852,0,0,2.8466856445709636,2.03334688897926,0,4.06669377795852,93.9406262708418,1.2200081333875559,2.4400162667751117,4.473363155754371,7.726718178121187,6.10004066693778,0,1.2200081333875559,31.72021146807645,0.813338755591704,5.693371289141927,17.08011386742578,23.993493289955264,4.8800325335502235,1.626677511183408,14.233428222854819,31.72021146807645,34.97356649044327,5.693371289141927,1.626677511183408,21.146807645384303,0,7.726718178121187,163.07442049613664,4.473363155754371,3.660024400162668
BIO.G0.04.3,Biology,ResearchPaper,Final Year Undergraduate,Female,NS,45,1146,130.89005235602093,7.853403141361256,5.235602094240838,0,0,0,9.598603839441536,2.617801047120419,0,3.4904013961605584,92.49563699825481,0,1.7452006980802792,20.06980802792321,5.235602094240838,6.980802792321117,0.8726003490401396,2.617801047120419,94.24083769633508,0,9.598603839441536,15.706806282722512,4.363001745200698,4.363001745200698,3.4904013961605584,20.06980802792321,37.52181500872601,24.432809773123907,9.598603839441536,34.904013961605585,25.30541012216405,1.7452006980802792,7.853403141361256,157.06806282722513,0,1.7452006980802792
BIO.G0.05.1,Biology,Report,Final Year Undergraduate,Female,NS,49,1400,120.71428571428572,7.142857142857142,24.285714285714285,0,2.857142857142857,0,7.857142857142858,4.285714285714286,0,5,87.85714285714286,1.4285714285714286,0,7.142857142857142,0.7142857142857143,22.142857142857142,2.857142857142857,7.142857142857142,33.57142857142857,0,4.285714285714286,16.428571428571427,23.571428571428573,6.428571428571429,4.285714285714286,22.857142857142858,43.57142857142858,6.428571428571429,16.428571428571427,1.4285714285714286,12.857142857142858,0,4.285714285714286,150.71428571428572,0.7142857142857143,1.4285714285714286
BIO.G0.06.1,Biology,Report,Final Year Undergraduate,Female,NS,168,3379,64.22018348623854,5.327019828351583,98.84581237052383,9.174311926605505,0.5918910920390649,0.5918910920390649,23.37969813554306,5.031074282332051,0,7.990529742527374,56.525599289730685,2.0716188221367267,0,6.806747558449246,8.286475288546907,3.2554010062148566,0,2.6635099141757914,45.27966854098846,11.541876294761764,8.58242083456644,17.46078721515241,16.572950577093813,5.327019828351583,5.622965374371115,20.71618822136727,47.94317845516425,24.26753477360166,27.226990233796982,8.58242083456644,19.53240603728914,0,26.339153595738384,136.72684226102396,1.479727730097662,2.3675643681562595
BIO.G0.07.1,Biology,Report,Final Year Undergraduate,Female,NS,47,1051,120.837297811608,10.466222645099904,14.272121788772598,1.9029495718363465,7.611798287345386,0,12.369172216936251,1.9029495718363465,0,5.708848715509039,48.52521408182683,3.805899143672693,0,7.611798287345386,1.9029495718363465,53.2825880114177,1.9029495718363465,1.9029495718363465,37.107516650808755,0.9514747859181732,5.708848715509039,9.514747859181732,19.98097050428164,4.757373929590866,0.9514747859181732,22.835394862036157,54.234062797335874,18.07802093244529,13.320647002854425,1.9029495718363465,21.883920076117985,2.8544243577545196,2.8544243577545196,154.13891531874404,1.9029495718363465,4.757373929590866
BIO.G0.07.2,Biology,ResearchPaper,Final Year Undergraduate,Female,NS,65,1389,120.23038156947443,16.55867530597552,22.318214542836575,1.4398848092152627,2.1598272138228944,0,5.759539236861051,5.759539236861051,0,1.4398848092152627,69.83441324694024,1.4398848092152627,0,8.639308855291578,3.599712023038157,6.479481641468682,0.7199424046076314,0,53.27573794096472,0,12.239020878329733,23.038156947444204,18.718502519798417,5.0395968322534195,1.4398848092152627,24.478041756659465,47.51619870410367,15.83873290136789,2.8797696184305255,5.759539236861051,14.398848092152628,0,22.318214542836575,151.1879049676026,0,0.7199424046076314
BIO.G0.07.3,Biology,ResearchPaper,Final Year Undergraduate,Female,NS,96,2358,129.7709923664122,16.11535199321459,35.199321458863444,1.6963528413910094,2.544529262086514,0.42408821034775235,2.9686174724342664,2.544529262086514,0,3.392705682782019,81.42493638676845,0.8481764206955047,2.9686174724342664,5.51314673452078,15.691263782866837,7.633587786259541,0,0,35.199321458863444,0.42408821034775235,8.057675996607294,14.843087362171332,20.356234096692113,4.664970313825275,4.664970313825275,15.691263782866837,51.73876166242578,22.05258693808312,3.392705682782019,1.6963528413910094,19.083969465648856,0.42408821034775235,9.754028837998304,156.48854961832063,5.089058524173028,1.272264631043257
BIO.G0.08.1,Biology,ResearchPaper,Final Year Undergraduate,Female,NS,103,2494,143.14354450681634,12.830793905372895,39.695268644747394,1.202886928628709,2.405773857257418,1.202886928628709,4.0096230954290295,3.608660785886127,0,4.0096230954290295,94.6271050521251,1.6038492381716118,1.6038492381716118,10.425020048115478,8.019246190858059,7.618283881315156,0,0,40.8981555733761,1.202886928628709,10.024057738572575,8.420208500400962,18.845228548516438,6.8163592622293505,2.405773857257418,16.439454691259023,30.87409783480353,14.83560545308741,9.222133119486768,1.202886928628709,22.85485164394547,0.40096230954290296,9.222133119486768,188.0513231756215,1.6038492381716118,1.6038492381716118
BIO.G0.09.1,Biology,Report,Final Year Undergraduate,Male,NS,47,1414,43.140028288543135,7.072135785007072,43.140028288543135,3.536067892503536,3.536067892503536,0,9.900990099009901,7.072135785007072,0,7.072135785007072,119.51909476661952,0.7072135785007072,0,16.265912305516267,3.536067892503536,4.9504950495049505,1.4144271570014144,7.779349363507779,37.48231966053748,4.243281471004243,9.900990099009901,5.657708628005658,21.923620933521924,11.315417256011315,2.1216407355021216,22.63083451202263,50.21216407355021,21.216407355021218,24.752475247524753,2.828854314002829,18.38755304101839,2.1216407355021216,14.85148514851485,145.6859971711457,1.4144271570014144,2.828854314002829
BIO.G0.10.1,Biology,ResearchPaper,Final Year Undergraduate,Female,NS,58,1245,95.58232931726909,7.228915662650603,27.309236947791167,1.606425702811245,0.8032128514056225,0,6.42570281124498,3.21285140562249,0,2.4096385542168677,58.634538152610446,0.8032128514056225,2.4096385542168677,10.441767068273093,2.4096385542168677,5.622489959839358,2.4096385542168677,2.4096385542168677,74.6987951807229,0,18.473895582329316,7.228915662650603,19.27710843373494,4.016064257028112,4.819277108433735,20.883534136546185,72.28915662650603,5.622489959839358,15.261044176706827,32.128514056224894,9.63855421686747,0,12.85140562248996,162.24899598393574,0,1.606425702811245
BIO.G0.10.2,Biology,ResearchPaper,Final Year Undergraduate,Female,NS,107,2261,141.08801415302963,8.403361344537815,33.171163202122955,1.7691287041132244,2.6536930561698364,0,8.845643520566123,7.076514816452898,0,3.538257408226449,48.20875718708536,1.7691287041132244,4.865103936311367,3.9805395842547546,3.0959752321981426,13.268465280849183,0,0.4422821760283061,22.114108801415302,0.4422821760283061,7.076514816452898,15.479876160990711,17.691287041132245,10.614772224679346,7.076514816452898,19.01813356921716,39.36311366651924,22.114108801415302,9.730207872622733,4.865103936311367,25.210084033613445,0,14.153029632905795,168.5095090667846,1.3268465280849182,1.3268465280849182
BIO.G0.11.1,Biology,Proposal,Final Year Undergraduate,Male,NS,112,2842,90.4292751583392,4.926108374384237,14.42646023926812,3.1667839549612946,0,0,13.019000703729768,4.574243490499648,0.3518648838845883,6.333567909922589,79.52146375791696,10.204081632653061,8.092892329345531,15.130190007037298,12.667135819845178,19.000703729767768,1.4074595355383532,2.8149190710767065,54.539057002111186,0,5.277973258268824,17.945109078114005,17.945109078114005,9.148486980999296,4.574243490499648,27.797325826882478,53.48346235045742,32.72343420126671,12.315270935960593,1.7593244194229416,17.241379310344826,1.7593244194229416,14.778325123152708,142.85714285714286,0.7037297677691766,2.4630541871921183
BIO.G0.11.2,Biology,ResearchPaper,Final Year Undergraduate,Male,NS,107,2081,132.14800576645843,4.324843825084094,19.702066314271985,3.363767419509851,9.610764055742433,0,3.363767419509851,4.805382027871216,0.9610764055742432,13.935607880826526,65.83373378183566,0.9610764055742432,0.9610764055742432,5.766458433445458,12.974531475252283,14.416146083613647,0,0.9610764055742432,35.559827006247,0.9610764055742432,11.052378664103797,18.740989908697742,12.013455069678038,1.9221528111484865,4.324843825084094,14.896684286400768,48.534358481499275,21.14368092263335,9.13022585295531,0.9610764055742432,28.351753964440174,2.883229216722729,12.013455069678038,168.66890917827968,3.363767419509851,0.9610764055742432
BIO.G0.11.3,Biology,Report,Final Year Undergraduate,Male,NS,116,2044,119.37377690802347,2.935420743639922,8.806262230919765,1.467710371819961,0.4892367906066536,0,16.634050880626223,5.870841487279844,0.4892367906066536,5.870841487279844,87.573385518591,2.935420743639922,0.9784735812133072,12.23091976516634,4.892367906066536,9.784735812133071,8.317025440313111,2.935420743639922,25.92954990215264,2.446183953033268,10.76320939334638,17.123287671232877,20.54794520547945,0.9784735812133072,2.446183953033268,24.46183953033268,38.64970645792563,33.7573385518591,15.166340508806261,3.9138943248532287,17.123287671232877,0.4892367906066536,5.870841487279844,167.8082191780822,0.4892367906066536,2.446183953033268
BIO.G0.12.1,Biology,ResearchPaper,Final Year Undergraduate,Female,NS,46,1075,124.65116279069767,18.6046511627907,13.023255813953488,0,1.86046511627907,0,13.953488372093023,0.930232558139535,0,1.86046511627907,66.97674418604652,0.930232558139535,0,4.651162790697675,2.7906976744186047,8.372093023255815,0.930232558139535,0.930232558139535,46.51162790697674,0,6.511627906976744,8.372093023255815,20.465116279069765,12.093023255813954,1.86046511627907,13.023255813953488,51.16279069767442,6.511627906976744,7.44186046511628,4.651162790697675,29.76744186046512,1.86046511627907,10.232558139534882,155.3488372093023,0,0
BIO.G0.12.2,Biology,Report,Final Year Undergraduate,Female,NS,51,1133,117.38746690203,3.53045013239188,19.41747572815534,0.88261253309797,0.88261253309797,0,9.70873786407767,3.53045013239188,0,9.70873786407767,125.33097969991175,0.88261253309797,0,13.23918799646955,3.53045013239188,11.473962930273611,0,0.88261253309797,43.24801412180053,13.23918799646955,11.473962930273611,19.41747572815534,25.59576345984113,0.88261253309797,7.06090026478376,27.360988526037072,46.77846425419241,7.943512797881729,16.769638128861427,6.17828773168579,15.887025595763458,2.64783759929391,2.64783759929391,132.3918799646955,0,1.76522506619594
BIO.G0.13.1,Biology,Report,Final Year Undergraduate,Female,NS,106,2192,91.24087591240875,2.737226277372263,32.39051094890511,0.4562043795620438,0.4562043795620438,0,8.211678832116789,2.2810218978102186,0,2.2810218978102186,46.53284671532847,2.2810218978102186,0,14.142335766423358,6.843065693430657,8.211678832116789,8.211678832116789,1.3686131386861315,44.70802919708029,20.52919708029197,7.299270072992701,14.598540145985401,31.021897810218977,0.4562043795620438,1.3686131386861315,16.423357664233578,59.30656934306569,61.13138686131387,30.109489051094894,20.072992700729927,14.598540145985401,1.3686131386861315,9.58029197080292,145.07299270072994,2.2810218978102186,2.737226277372263
BIO.G0.14.1,Biology,ResearchPaper,Final Year Undergraduate,Female,NS,122,2771,131.3605196679899,5.413208228076506,43.66654637315049,1.804402742692169,0.7217610970768675,0,4.330566582461206,2.88704438830747,0,3.2479249368459038,91.66365932876218,0.7217610970768675,2.165283291230603,2.88704438830747,4.691447130999639,9.022013713460845,0.36088054853843377,0.36088054853843377,43.30566582461205,0,13.713460844460485,7.939372067845544,10.465535907614578,7.217610970768676,2.5261638397690365,16.961385781306387,61.34969325153374,24.900757849151933,3.969686033922772,2.165283291230603,22.374594009382896,0,6.8567304222302425,184.40996030313966,6.8567304222302425,1.0826416456153014
BIO.G0.15.1,Biology,Essay,Final Year Undergraduate,Male,NNS,68,1257,52.50596658711217,2.3866348448687353,38.186157517899765,15.910898965791567,0.7955449482895784,0,11.137629276054097,2.3866348448687353,2.3866348448687353,2.3866348448687353,55.68814638027048,2.3866348448687353,2.3866348448687353,24.66189339697693,6.364359586316628,7.159904534606206,0.7955449482895784,5.568814638027049,31.821797931583134,13.524264120922831,9.546539379474941,15.11535401750199,21.479713603818613,2.3866348448687353,7.159904534606206,18.297533810660305,62.848050914876694,67.62132060461417,20.684168655529035,19.88862370723946,17.501988862370723,0.7955449482895784,14.319809069212411,123.30946698488465,2.3866348448687353,5.568814638027049
BIO.G0.16.1,Biology,Report,Final Year Undergraduate,Male,NS,70,1842,122.69272529858848,8.143322475570033,23.344191096634095,1.0857763300760044,3.800217155266015,0.5428881650380022,7.057546145494028,3.257328990228013,0,3.800217155266015,67.31813246471228,8.143322475570033,0,18.458197611292075,2.1715526601520088,21.172638436482085,0,3.800217155266015,32.03040173724213,1.0857763300760044,11.943539630836048,5.971769815418024,21.172638436482085,14.115092290988056,0.5428881650380022,16.82953311617807,38.00217155266016,23.344191096634095,20.62975027144408,5.4288816503800215,21.172638436482085,0.5428881650380022,8.686210640608035,146.0369163952226,2.7144408251900107,1.0857763300760044
BIO.G0.17.1,Biology,ResearchPaper,Final Year Undergraduate,Male,NS,103,2471,117.36139214892756,20.63941723998381,16.9971671388102,0.40469445568595713,4.046944556859571,0.40469445568595713,5.6657223796034,4.451639012545528,0,8.4985835694051,76.48725212464589,0,1.2140833670578712,13.759611493322542,4.856333468231485,9.307972480777012,0.40469445568595713,1.2140833670578712,27.114528530959127,1.2140833670578712,12.54552812626467,5.6657223796034,18.21125050586807,4.046944556859571,3.237555645487657,16.9971671388102,54.229057061918255,34.80372318899231,14.569000404694455,2.0234722784297854,14.973694860380412,0,18.615944961554025,165.9247268312424,0.40469445568595713,1.6187778227438285
BIO.G0.18.1,Biology,Report,Final Year Undergraduate,Male,NS,57,1324,79.30513595166164,6.7975830815709966,23.413897280966765,7.552870090634442,3.0211480362537766,0,10.574018126888218,4.531722054380665,0.7552870090634441,2.2658610271903323,70.99697885196375,2.2658610271903323,0,24.924471299093657,3.0211480362537766,9.06344410876133,0.7552870090634441,3.776435045317221,36.25377643504532,1.5105740181268883,5.287009063444109,13.595166163141993,33.987915407854985,6.7975830815709966,3.776435045317221,19.637462235649547,96.67673716012085,25.6797583081571,16.61631419939577,3.776435045317221,27.94561933534743,0.7552870090634441,10.574018126888218,142.74924471299093,1.5105740181268883,3.0211480362537766
BIO.G0.19.1,Biology,Report,Final Year Undergraduate,Female,NS,89,1886,106.57476139978792,1.0604453870625663,26.511134676564158,0,0,0,9.013785790031815,3.711558854718982,0.5302226935312832,3.181336161187699,38.17603393425239,4.7720042417815485,0,19.618239660657476,10.074231177094381,13.255567338282079,6.892895015906681,2.1208907741251326,50.3711558854719,28.101802757158005,5.302226935312832,14.846235418875928,28.63202545068929,0.5302226935312832,2.651113467656416,15.376458112407212,47.1898197242842,51.961823966065744,28.101802757158005,5.302226935312832,16.43690349946978,1.0604453870625663,14.316012725344645,152.70413573700955,0.5302226935312832,3.711558854718982
BIO.G0.20.1,Biology,Report,Final Year Undergraduate,Male,NS,72,1640,87.1951219512195,3.048780487804878,37.80487804878049,0.6097560975609756,3.048780487804878,0.6097560975609756,15.24390243902439,2.4390243902439024,0,6.097560975609756,40.853658536585364,2.4390243902439024,1.2195121951219512,20.121951219512194,3.048780487804878,4.878048780487805,3.048780487804878,1.829268292682927,36.58536585365854,20.121951219512194,9.75609756097561,12.195121951219512,25,1.2195121951219512,3.048780487804878,18.29268292682927,45.12195121951219,46.951219512195124,28.658536585365855,10.365853658536587,15.853658536585366,0.6097560975609756,14.02439024390244,143.29268292682926,1.2195121951219512,6.097560975609756
BIO.G0.21.1,Biology,ResearchPaper,Final Year Undergraduate,Female,NS,68,1538,82.57477243172951,16.90507152145644,30.5591677503251,3.9011703511053315,1.3003901170351106,0.6501950585175553,7.802340702210663,1.9505851755526658,0,3.9011703511053315,122.2366710013004,3.250975292587776,0,28.60858257477243,0,1.9505851755526658,13.003901170351105,1.9505851755526658,42.91287386215865,11.053315994798439,6.501950585175552,7.152145643693108,16.90507152145644,7.802340702210663,1.3003901170351106,18.205461638491546,56.56697009102731,24.057217165149545,9.102730819245773,1.3003901170351106,16.25487646293888,0.6501950585175553,7.152145643693108,171.00130039011705,2.6007802340702213,0.6501950585175553
BIO.G0.22.1,Biology,ResearchPaper,Final Year Undergraduate,Male,NS,82,2211,66.93803708729082,24.423337856173678,15.829941203075533,4.522840343735866,2.261420171867933,0,5.427408412483039,3.165988240615106,0,5.879692446856626,151.51515151515153,1.8091361374943464,0,12.663952962460424,3.165988240615106,7.688828584350972,0.4522840343735866,1.8091361374943464,69.65174129353234,0.4522840343735866,5.879692446856626,7.236544549977386,18.54364540931705,5.427408412483039,0.9045680687471732,16.734509271822706,64.67661691542288,14.473089099954771,8.593396653098146,7.688828584350972,17.186793306196293,0,13.116236996834012,156.94255992763456,1.8091361374943464,0.4522840343735866
BIO.G0.23.1,Biology,ResearchPaper,Final Year Undergraduate,Male,NS,85,1991,109.49271722752387,5.022601707684581,26.619789050728276,2.5113008538422905,3.0135610246107483,0,8.538422903063788,8.03616273229533,0,6.0271220492214965,63.787041687594176,1.5067805123053741,0.5022601707684581,9.542943244600702,7.031642390758413,24.610748367654445,0,0,36.66499246609744,1.0045203415369162,12.556504269211452,12.054244098442993,13.058764439979909,10.045203415369162,7.031642390758413,23.103967855349072,60.773480662983424,24.108488196885986,8.538422903063788,5.022601707684581,25.615268709191362,1.0045203415369162,15.5700652938222,170.76845806127574,5.022601707684581,1.0045203415369162
BIO.G0.24.1,Biology,Report,Final Year Undergraduate,Female,NS,97,2427,80.758137618459,14.009064688916357,28.43016069221261,1.2360939431396785,3.708281829419036,0,8.65265760197775,5.356407086938607,0.8240626287597858,6.592501030078286,99.71157807993407,1.2360939431396785,1.2360939431396785,21.42562834775443,0.8240626287597858,6.1804697156983925,6.592501030078286,1.6481252575195715,38.730943551709935,4.944375772558714,6.1804697156983925,3.708281829419036,15.657189946435928,6.1804697156983925,0.8240626287597858,19.777503090234855,37.906880922950144,24.72187886279357,17.717346518335393,2.0601565718994643,19.777503090234855,0.4120313143798929,12.360939431396785,149.15533580552125,1.2360939431396785,0.4120313143798929
BIO.G0.25.1,Biology,Report,Final Year Undergraduate,Female,NS,89,1645,84.49848024316108,3.64741641337386,28.57142857142857,2.4316109422492405,1.2158054711246202,0,7.902735562310031,8.51063829787234,0,1.2158054711246202,40.121580547112465,3.0395136778115504,1.82370820668693,20.060790273556233,9.11854103343465,6.079027355623101,2.4316109422492405,0.6079027355623101,37.08206686930091,31.610942249240125,7.29483282674772,15.805471124620063,24.316109422492403,0.6079027355623101,3.0395136778115504,24.924012158054712,65.65349544072949,53.495440729483285,20.66869300911854,7.902735562310031,12.158054711246201,0.6079027355623101,26.139817629179333,142.24924012158056,2.4316109422492405,6.079027355623101
BIO.G0.26.1,Biology,Report,Final Year Undergraduate,Female,NS,72,1704,38.14553990610329,1.7605633802816902,80.39906103286384,1.7605633802816902,0.5868544600938967,0,14.671361502347418,7.042253521126761,0.5868544600938967,5.28169014084507,41.079812206572775,9.976525821596244,0,16.431924882629108,2.9342723004694835,5.868544600938967,15.258215962441314,2.9342723004694835,24.64788732394366,4.107981220657277,5.28169014084507,18.192488262910796,32.863849765258216,8.802816901408452,7.629107981220657,25.23474178403756,52.816901408450704,51.056338028169016,29.342723004694836,9.389671361502348,11.737089201877934,2.347417840375587,9.976525821596244,133.21596244131456,0.5868544600938967,4.694835680751174
BIO.G0.27.1,Biology,ResearchPaper,Final Year Undergraduate,Female,NS,91,2189,101.41617176793056,6.395614435815441,30.60758337140247,2.740977615349475,0.4568296025582458,0,8.67976244860667,3.1978072179077204,0,6.395614435815441,97.30470534490634,2.2841480127912286,0,14.618547281863865,0.9136592051164916,6.852444038373687,0,5.48195523069895,36.54636820465966,6.852444038373687,10.507080858839652,4.111466423024212,10.507080858839652,3.6546368204659663,2.2841480127912286,11.87756966651439,80.85883965280951,24.211968935587024,12.791228871630882,5.48195523069895,14.618547281863865,0.9136592051164916,9.593421653723162,158.06304248515303,0.4568296025582458,0.4568296025582458
